Model No.,Model Type,Accuracy,Precision,Recall,AUC,F1,Val_Accuracy,Val_Precision,Val_Recall,Val_AUC,Val_F1
3871531848595092026,LogisticRegression,0.6101,0.5731,0.8631,0.6101,0.6888,0.4875,0.3519,0.76,0.5618,0.481
3871531848595092026,NeuralNetwork,0.7113,0.732,0.6667,0.7113,0.6978,0.5875,0.375,0.48,0.5582,0.4211
3871531848595092026,RandomForestClassifier,0.994,0.994,0.994,0.994,0.994,0.6875,0.5,0.52,0.6418,0.5098
3871531848595092026,SVM,0.7113,0.729,0.6726,0.7113,0.6997,0.625,0.4194,0.52,0.5964,0.4643
3871531848595092026,XGBClassifier,0.869,0.9133,0.8155,0.869,0.8616,0.6625,0.4643,0.52,0.6236,0.4906
3583276137372651070,AdaBoost,0.6782,0.6722,0.6954,0.6782,0.6836,0.675,0.4857,0.68,0.6764,0.5667
3583276137372651070,LogisticRegression,0.6351,0.588,0.9023,0.6351,0.712,0.4875,0.3667,0.88,0.5945,0.5176
3583276137372651070,NeuralNetwork,0.7241,0.7216,0.7299,0.7241,0.7257,0.65,0.4545,0.6,0.6364,0.5172
3583276137372651070,RandomForestClassifier,0.9943,0.9943,0.9943,0.9943,0.9943,0.7125,0.5417,0.52,0.66,0.5306
3583276137372651070,SVM,0.727,0.7182,0.7471,0.727,0.7324,0.6875,0.5,0.64,0.6745,0.5614
3583276137372651070,XGBClassifier,0.8822,0.8889,0.8736,0.8822,0.8812,0.675,0.4857,0.68,0.6764,0.5667
3583276137372651070,AdaBoost,0.7006,0.7482,0.6047,0.7006,0.6688,0.625,0.4194,0.52,0.5964,0.4643
3583276137372651070,LogisticRegression,0.6715,0.6175,0.9012,0.6715,0.7329,0.4375,0.3276,0.76,0.5255,0.4578
5815622758892463991,NeuralNetwork,0.7209,0.7135,0.7384,0.7209,0.7257,0.5375,0.35,0.56,0.5436,0.4308
5815622758892463991,RandomForestClassifier,0.9913,0.9829,1.0,0.9913,0.9914,0.525,0.2593,0.28,0.4582,0.2692
5815622758892463991,SVM,0.718,0.7737,0.6163,0.718,0.6861,0.6375,0.4286,0.48,0.5945,0.4528
5815622758892463991,XGBClassifier,0.8808,0.9281,0.8256,0.8808,0.8738,0.6,0.3871,0.48,0.5673,0.4286
5815622758892463991,AdaBoost,0.6864,0.7006,0.6509,0.6864,0.6748,0.725,0.5556,0.6,0.6909,0.5769
5815622758892463991,LogisticRegression,0.6391,0.5929,0.8876,0.6391,0.7109,0.475,0.3509,0.8,0.5636,0.4878
4346117222081129090,NeuralNetwork,0.7071,0.6966,0.7337,0.7071,0.7147,0.7,0.5172,0.6,0.6727,0.5556
4346117222081129090,RandomForestClassifier,0.997,0.9941,1.0,0.997,0.9971,0.675,0.4815,0.52,0.6327,0.5
4346117222081129090,SVM,0.713,0.7022,0.7396,0.713,0.7205,0.7,0.5172,0.6,0.6727,0.5556
4346117222081129090,XGBClassifier,0.8935,0.8935,0.8935,0.8935,0.8935,0.6625,0.4667,0.56,0.6345,0.5091
4346117222081129090,AdaBoost,0.679,0.6703,0.7045,0.679,0.687,0.6625,0.4737,0.72,0.6782,0.5714
4346117222081129090,LogisticRegression,0.6108,0.5689,0.9148,0.6108,0.7015,0.4875,0.371,0.92,0.6055,0.5287
4346117222081129090,NeuralNetwork,0.6761,0.649,0.767,0.6761,0.7031,0.625,0.4419,0.76,0.6618,0.5588
7438528184134351917,RandomForestClassifier,0.9886,0.9886,0.9886,0.9886,0.9886,0.6,0.3478,0.32,0.5236,0.3333
7438528184134351917,SVM,0.7358,0.7128,0.7898,0.7358,0.7493,0.6375,0.4474,0.68,0.6491,0.5397
7438528184134351917,XGBClassifier,0.8636,0.8902,0.8295,0.8636,0.8588,0.6375,0.4333,0.52,0.6055,0.4727
7438528184134351917,AdaBoost,0.7225,0.7333,0.6994,0.7225,0.716,0.625,0.4,0.4,0.5636,0.4
7438528184134351917,LogisticRegression,0.6763,0.6225,0.896,0.6763,0.7346,0.625,0.439,0.72,0.6509,0.5455
7438528184134351917,NeuralNetwork,0.7312,0.7439,0.7052,0.7312,0.724,0.6375,0.4167,0.4,0.5727,0.4082
7438528184134351917,RandomForestClassifier,0.9884,0.9774,1.0,0.9884,0.9886,0.6625,0.4615,0.48,0.6127,0.4706
7438528184134351917,SVM,0.7543,0.7472,0.7688,0.7543,0.7578,0.6125,0.3929,0.44,0.5655,0.4151
7438528184134351917,XGBClassifier,0.8815,0.875,0.8902,0.8815,0.8825,0.65,0.44,0.44,0.5927,0.44
7438528184134351917,AdaBoost,0.6686,0.7007,0.5886,0.6686,0.6398,0.625,0.4359,0.68,0.64,0.5312
7438528184134351917,LogisticRegression,0.6286,0.5836,0.8971,0.6286,0.7072,0.45,0.3538,0.92,0.5782,0.5111
1562872484466949823,NeuralNetwork,0.6714,0.6705,0.6743,0.6714,0.6724,0.575,0.3953,0.68,0.6036,0.5
1562872484466949823,RandomForestClassifier,1.0,1.0,1.0,1.0,1.0,0.6,0.3939,0.52,0.5782,0.4483
1562872484466949823,SVM,0.7171,0.7436,0.6629,0.7171,0.7009,0.6125,0.4211,0.64,0.62,0.5079
1562872484466949823,XGBClassifier,0.88,0.908,0.8457,0.88,0.8757,0.675,0.4865,0.72,0.6873,0.5806
1562872484466949823,AdaBoost,0.6766,0.6776,0.6739,0.6766,0.6757,0.5625,0.3077,0.32,0.4964,0.3137
1562872484466949823,LogisticRegression,0.6576,0.6066,0.8967,0.6576,0.7237,0.45,0.3137,0.64,0.5018,0.4211
1562872484466949823,NeuralNetwork,0.7391,0.7292,0.7609,0.7391,0.7447,0.575,0.32,0.32,0.5055,0.32
1562872484466949823,RandomForestClassifier,0.9918,0.984,1.0,0.9918,0.9919,0.6375,0.4091,0.36,0.5618,0.383
1562872484466949823,SVM,0.7201,0.7077,0.75,0.7201,0.7282,0.575,0.3043,0.28,0.4945,0.2917
4112951903420318350,XGBClassifier,0.875,0.8594,0.8967,0.875,0.8777,0.5375,0.2692,0.28,0.4673,0.2745
4112951903420318350,AdaBoost,0.6676,0.7014,0.5838,0.6676,0.6372,0.7125,0.5294,0.72,0.7145,0.6102
4112951903420318350,LogisticRegression,0.5809,0.5476,0.9306,0.5809,0.6895,0.5,0.381,0.96,0.6255,0.5455
4112951903420318350,NeuralNetwork,0.7168,0.7273,0.6936,0.7168,0.7101,0.6625,0.4667,0.56,0.6345,0.5091
4112951903420318350,RandomForestClassifier,0.9884,0.9829,0.9942,0.9884,0.9885,0.65,0.4444,0.48,0.6036,0.4615
4112951903420318350,SVM,0.6994,0.7226,0.6474,0.6994,0.6829,0.7,0.5152,0.68,0.6945,0.5862
4112951903420318350,XGBClassifier,0.8728,0.8772,0.8671,0.8728,0.8721,0.6625,0.4643,0.52,0.6236,0.4906
4112951903420318350,AdaBoost,0.6908,0.6854,0.7052,0.6908,0.6952,0.5625,0.3864,0.68,0.5945,0.4928
4112951903420318350,LogisticRegression,0.6127,0.5725,0.8902,0.6127,0.6968,0.4125,0.3226,0.8,0.5182,0.4598
4282610374954773568,NeuralNetwork,0.7428,0.7333,0.763,0.7428,0.7479,0.525,0.3617,0.68,0.5673,0.4722
4282610374954773568,RandomForestClassifier,0.9942,1.0,0.9884,0.9942,0.9942,0.5875,0.4,0.64,0.6018,0.4923
4282610374954773568,SVM,0.737,0.7356,0.7399,0.737,0.7378,0.5625,0.381,0.64,0.5836,0.4776
4282610374954773568,XGBClassifier,0.9133,0.9281,0.896,0.9133,0.9118,0.5875,0.4091,0.72,0.6236,0.5217
4282610374954773568,AdaBoost,0.6424,0.6205,0.7333,0.6424,0.6722,0.625,0.4419,0.76,0.6618,0.5588
4282610374954773568,LogisticRegression,0.6091,0.5692,0.897,0.6091,0.6965,0.5375,0.4,0.96,0.6527,0.5647
5121512007852730804,NeuralNetwork,0.5,0.5,1.0,0.5,0.6667,0.3125,0.3125,1.0,0.5,0.4762
5121512007852730804,RandomForestClassifier,0.9879,0.9879,0.9879,0.9879,0.9879,0.725,0.5484,0.68,0.7127,0.6071
5121512007852730804,SVM,0.6848,0.6894,0.6727,0.6848,0.681,0.725,0.5484,0.68,0.7127,0.6071
5121512007852730804,XGBClassifier,0.8667,0.8418,0.903,0.8667,0.8713,0.675,0.4857,0.68,0.6764,0.5667
5121512007852730804,AdaBoost,0.6788,0.6569,0.7486,0.6788,0.6997,0.6125,0.4318,0.76,0.6527,0.5507
5121512007852730804,LogisticRegression,0.6453,0.5963,0.8994,0.6453,0.7171,0.4625,0.3636,0.96,0.5982,0.5275
5121512007852730804,NeuralNetwork,0.6704,0.6704,0.6704,0.6704,0.6704,0.65,0.4595,0.68,0.6582,0.5484
5121512007852730804,RandomForestClassifier,0.9888,0.9888,0.9888,0.9888,0.9888,0.6875,0.5,0.72,0.6964,0.5902
5121512007852730804,SVM,0.7067,0.6907,0.7486,0.7067,0.7185,0.6,0.4146,0.68,0.6218,0.5152
5121512007852730804,XGBClassifier,0.8352,0.8371,0.8324,0.8352,0.8347,0.725,0.5405,0.8,0.7455,0.6452
5121512007852730804,AdaBoost,0.6977,0.7024,0.686,0.6977,0.6941,0.5875,0.375,0.48,0.5582,0.4211
5121512007852730804,LogisticRegression,0.6337,0.5906,0.8721,0.6337,0.7042,0.5125,0.375,0.84,0.6018,0.5185
4527753739429329947,NeuralNetwork,0.7413,0.7748,0.6802,0.7413,0.7245,0.575,0.32,0.32,0.5055,0.32
4527753739429329947,RandomForestClassifier,0.9913,0.9884,0.9942,0.9913,0.9913,0.6,0.4,0.56,0.5891,0.4667
4527753739429329947,SVM,0.7587,0.7572,0.7616,0.7587,0.7594,0.5875,0.3667,0.44,0.5473,0.4
4527753739429329947,XGBClassifier,0.8866,0.8982,0.8721,0.8866,0.885,0.5125,0.2941,0.4,0.4818,0.339
4527753739429329947,AdaBoost,0.7069,0.7195,0.6782,0.7069,0.6982,0.625,0.4286,0.6,0.6182,0.5
4527753739429329947,LogisticRegression,0.658,0.6087,0.8851,0.658,0.7213,0.5,0.3684,0.84,0.5927,0.5122
4527753739429329947,NeuralNetwork,0.7184,0.7088,0.7414,0.7184,0.7247,0.5875,0.4048,0.68,0.6127,0.5075
7693778995935816876,RandomForestClassifier,0.9943,0.9943,0.9943,0.9943,0.9943,0.6,0.3871,0.48,0.5673,0.4286
7693778995935816876,SVM,0.7414,0.75,0.7241,0.7414,0.7368,0.625,0.4324,0.64,0.6291,0.5161
7693778995935816876,XGBClassifier,0.8908,0.8908,0.8908,0.8908,0.8908,0.65,0.4516,0.56,0.6255,0.5
7693778995935816876,AdaBoost,0.6818,0.6839,0.6761,0.6818,0.68,0.5,0.3404,0.64,0.5382,0.4444
7693778995935816876,LogisticRegression,0.6818,0.626,0.9034,0.6818,0.7395,0.375,0.3077,0.8,0.4909,0.4444
7693778995935816876,NeuralNetwork,0.7017,0.6859,0.7443,0.7017,0.7139,0.475,0.3191,0.6,0.5091,0.4167
7693778995935816876,RandomForestClassifier,0.9943,0.9888,1.0,0.9943,0.9944,0.5625,0.3529,0.48,0.54,0.4068
7693778995935816876,SVM,0.7159,0.6959,0.767,0.7159,0.7297,0.475,0.3191,0.6,0.5091,0.4167
7693778995935816876,XGBClassifier,0.892,0.9107,0.8693,0.892,0.8895,0.6,0.4054,0.6,0.6,0.4839
7693778995935816876,AdaBoost,0.6938,0.6949,0.691,0.6938,0.693,0.525,0.3333,0.52,0.5236,0.4063
7693778995935816876,LogisticRegression,0.6461,0.5985,0.8876,0.6461,0.7149,0.45,0.3273,0.72,0.5236,0.45
1027911442315885572,NeuralNetwork,0.7191,0.699,0.7697,0.7191,0.7326,0.575,0.3784,0.56,0.5709,0.4516
1027911442315885572,RandomForestClassifier,0.9888,0.9833,0.9944,0.9888,0.9888,0.7,0.52,0.52,0.6509,0.52
1027911442315885572,SVM,0.7275,0.7288,0.7247,0.7275,0.7268,0.6,0.3939,0.52,0.5782,0.4483
1027911442315885572,XGBClassifier,0.8848,0.887,0.882,0.8848,0.8845,0.6625,0.4643,0.52,0.6236,0.4906
6335288795947142715,AdaBoost,0.6912,0.6923,0.6882,0.6912,0.6903,0.6125,0.4211,0.64,0.62,0.5079
6335288795947142715,LogisticRegression,0.6324,0.5889,0.8765,0.6324,0.7045,0.5875,0.4259,0.92,0.6782,0.5823
6335288795947142715,NeuralNetwork,0.7059,0.7215,0.6706,0.7059,0.6951,0.65,0.4545,0.6,0.6364,0.5172
6335288795947142715,RandomForestClassifier,0.9912,0.9883,0.9941,0.9912,0.9912,0.6375,0.4375,0.56,0.6164,0.4912
6335288795947142715,SVM,0.7412,0.7384,0.7471,0.7412,0.7427,0.6375,0.4412,0.6,0.6273,0.5085
6335288795947142715,XGBClassifier,0.8824,0.9012,0.8588,0.8824,0.8795,0.65,0.44,0.44,0.5927,0.44
6335288795947142715,AdaBoost,0.6845,0.7095,0.625,0.6845,0.6646,0.6375,0.4412,0.6,0.6273,0.5085
6335288795947142715,LogisticRegression,0.6429,0.5952,0.8929,0.6429,0.7143,0.4125,0.2963,0.64,0.4745,0.4051
6787801152578809370,NeuralNetwork,0.6935,0.6879,0.7083,0.6935,0.6979,0.6,0.3704,0.4,0.5455,0.3846
6787801152578809370,RandomForestClassifier,0.994,0.9882,1.0,0.994,0.9941,0.6,0.3704,0.4,0.5455,0.3846
6787801152578809370,SVM,0.744,0.7412,0.75,0.744,0.7456,0.675,0.48,0.48,0.6218,0.48
6787801152578809370,XGBClassifier,0.8929,0.8882,0.8988,0.8929,0.8935,0.5625,0.3333,0.4,0.5182,0.3636
6787801152578809370,AdaBoost,0.6734,0.6974,0.6127,0.6734,0.6523,0.5875,0.4091,0.72,0.6236,0.5217
6787801152578809370,LogisticRegression,0.6243,0.5793,0.9075,0.6243,0.7072,0.4625,0.3548,0.88,0.5764,0.5057
6787801152578809370,NeuralNetwork,0.7197,0.7088,0.7457,0.7197,0.7268,0.5375,0.3696,0.68,0.5764,0.4789
4639627490251696038,RandomForestClassifier,0.9942,0.9942,0.9942,0.9942,0.9942,0.675,0.4848,0.64,0.6655,0.5517
4639627490251696038,SVM,0.7283,0.7883,0.6243,0.7283,0.6968,0.6125,0.4118,0.56,0.5982,0.4746
4639627490251696038,XGBClassifier,0.9075,0.9434,0.8671,0.9075,0.9036,0.625,0.4324,0.64,0.6291,0.5161
4639627490251696038,AdaBoost,0.6686,0.6495,0.7326,0.6686,0.6885,0.5625,0.3864,0.68,0.5945,0.4928
4639627490251696038,LogisticRegression,0.6308,0.5849,0.9012,0.6308,0.7094,0.5,0.3636,0.8,0.5818,0.5
4639627490251696038,NeuralNetwork,0.7209,0.7209,0.7209,0.7209,0.7209,0.5875,0.3947,0.6,0.5909,0.4762
4639627490251696038,RandomForestClassifier,0.9913,0.9942,0.9884,0.9913,0.9913,0.6625,0.4688,0.6,0.6455,0.5263
4639627490251696038,SVM,0.7267,0.7349,0.7093,0.7267,0.7219,0.6375,0.4444,0.64,0.6382,0.5246
4639627490251696038,XGBClassifier,0.8692,0.9045,0.8256,0.8692,0.8632,0.7125,0.5357,0.6,0.6818,0.566
4639627490251696038,AdaBoost,0.7168,0.7095,0.7341,0.7168,0.7216,0.5375,0.3333,0.48,0.5218,0.3934
4639627490251696038,LogisticRegression,0.6763,0.6215,0.9017,0.6763,0.7358,0.475,0.3396,0.72,0.5418,0.4615
8591253531802197299,NeuralNetwork,0.7312,0.7353,0.7225,0.7312,0.7289,0.525,0.3143,0.44,0.5018,0.3667
8591253531802197299,RandomForestClassifier,0.9913,0.9942,0.9884,0.9913,0.9913,0.575,0.3448,0.4,0.5273,0.3704
8591253531802197299,SVM,0.7341,0.7647,0.6763,0.7341,0.7178,0.55,0.3226,0.4,0.5091,0.3571
8591253531802197299,XGBClassifier,0.8873,0.9136,0.8555,0.8873,0.8836,0.6125,0.4,0.48,0.5764,0.4364
8591253531802197299,AdaBoost,0.6971,0.7091,0.6686,0.6971,0.6882,0.575,0.3784,0.56,0.5709,0.4516
8591253531802197299,LogisticRegression,0.6343,0.5855,0.92,0.6343,0.7156,0.5,0.3684,0.84,0.5927,0.5122
5717161649537511109,NeuralNetwork,0.7314,0.7238,0.7486,0.7314,0.736,0.6,0.4054,0.6,0.6,0.4839
5717161649537511109,RandomForestClassifier,0.9943,0.9943,0.9943,0.9943,0.9943,0.5875,0.3947,0.6,0.5909,0.4762
5717161649537511109,SVM,0.7114,0.7079,0.72,0.7114,0.7139,0.575,0.3902,0.64,0.5927,0.4848
5717161649537511109,XGBClassifier,0.8857,0.8994,0.8686,0.8857,0.8837,0.6125,0.4211,0.64,0.62,0.5079
5717161649537511109,AdaBoost,0.6667,0.6628,0.6786,0.6667,0.6706,0.6375,0.4474,0.68,0.6491,0.5397
5717161649537511109,LogisticRegression,0.6488,0.5977,0.9107,0.6488,0.7217,0.475,0.3651,0.92,0.5964,0.5227
5717161649537511109,NeuralNetwork,0.7143,0.7222,0.6964,0.7143,0.7091,0.625,0.4419,0.76,0.6618,0.5588
5717161649537511109,RandomForestClassifier,0.997,0.9941,1.0,0.997,0.997,0.675,0.4848,0.64,0.6655,0.5517
5717161649537511109,SVM,0.7202,0.7312,0.6964,0.7202,0.7134,0.6625,0.4737,0.72,0.6782,0.5714
5717161649537511109,XGBClassifier,0.872,0.8882,0.8512,0.872,0.8693,0.6125,0.4167,0.6,0.6091,0.4918
5633716839674487703,AdaBoost,0.7143,0.7273,0.6857,0.7143,0.7059,0.6625,0.4706,0.64,0.6564,0.5424
5633716839674487703,LogisticRegression,0.6457,0.6,0.8743,0.6457,0.7116,0.5,0.3529,0.72,0.56,0.4737
5633716839674487703,NeuralNetwork,0.7086,0.7296,0.6629,0.7086,0.6946,0.6625,0.4643,0.52,0.6236,0.4906
5633716839674487703,RandomForestClassifier,0.9971,1.0,0.9943,0.9971,0.9971,0.675,0.4783,0.44,0.6109,0.4583
5633716839674487703,SVM,0.7371,0.7485,0.7143,0.7371,0.731,0.6625,0.4643,0.52,0.6236,0.4906
5633716839674487703,XGBClassifier,0.8886,0.8908,0.8857,0.8886,0.8883,0.6875,0.5,0.6,0.6636,0.5455
5633716839674487703,AdaBoost,0.6461,0.6444,0.6517,0.6461,0.648,0.625,0.4419,0.76,0.6618,0.5588
5633716839674487703,LogisticRegression,0.6236,0.5775,0.9213,0.6236,0.71,0.4875,0.3667,0.88,0.5945,0.5176
5633716839674487703,NeuralNetwork,0.7107,0.7143,0.7022,0.7107,0.7082,0.65,0.4634,0.76,0.68,0.5758
6392555810084841790,RandomForestClassifier,0.9916,0.9944,0.9888,0.9916,0.9915,0.5875,0.3824,0.52,0.5691,0.4407
6392555810084841790,SVM,0.6826,0.7044,0.6292,0.6826,0.6647,0.6875,0.5,0.72,0.6964,0.5902
6392555810084841790,XGBClassifier,0.8764,0.8681,0.8876,0.8764,0.8778,0.6875,0.5,0.68,0.6855,0.5763
6392555810084841790,AdaBoost,0.6715,0.6705,0.6744,0.6715,0.6725,0.5625,0.3611,0.52,0.5509,0.4262
6392555810084841790,LogisticRegression,0.6134,0.5736,0.8837,0.6134,0.6957,0.45,0.3443,0.84,0.5564,0.4884
6392555810084841790,NeuralNetwork,0.7355,0.7288,0.75,0.7355,0.7393,0.575,0.3846,0.6,0.5818,0.4688
6392555810084841790,RandomForestClassifier,0.9942,0.9885,1.0,0.9942,0.9942,0.625,0.4286,0.6,0.6182,0.5
6392555810084841790,SVM,0.7035,0.6902,0.7384,0.7035,0.7135,0.5875,0.3889,0.56,0.58,0.459
6392555810084841790,XGBClassifier,0.8721,0.8678,0.8779,0.8721,0.8728,0.5875,0.3889,0.56,0.58,0.459
6392555810084841790,AdaBoost,0.6901,0.7097,0.6433,0.6901,0.6748,0.6375,0.4444,0.64,0.6382,0.5246
6392555810084841790,LogisticRegression,0.6345,0.5878,0.9006,0.6345,0.7113,0.5125,0.375,0.84,0.6018,0.5185
1932695441504831013,NeuralNetwork,0.693,0.6897,0.7018,0.693,0.6957,0.5875,0.4,0.64,0.6018,0.4923
1932695441504831013,RandomForestClassifier,0.9912,0.9941,0.9883,0.9912,0.9912,0.6,0.4,0.56,0.5891,0.4667
1932695441504831013,SVM,0.7135,0.7212,0.6959,0.7135,0.7083,0.6625,0.4706,0.64,0.6564,0.5424
1932695441504831013,XGBClassifier,0.9035,0.9107,0.8947,0.9035,0.9027,0.55,0.3429,0.48,0.5309,0.4
1932695441504831013,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1932695441504831013,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1932695441504831013,NeuralNetwork,0.72,0.7143,0.1969,0.5801,0.3086,0,0,0,0,0
1932695441504831013,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
1932695441504831013,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1932695441504831013,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1932695441504831013,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1932695441504831013,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
884805677549066613,NeuralNetwork,0.745,0.7273,0.315,0.63,0.4396,0,0,0,0,0
884805677549066613,RandomForestClassifier,0.9875,0.9766,0.9843,0.9866,0.9804,0,0,0,0,0
884805677549066613,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
884805677549066613,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
884805677549066613,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
884805677549066613,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
884805677549066613,NeuralNetwork,0.695,0.5862,0.1339,0.545,0.2179,0,0,0,0,0
884805677549066613,RandomForestClassifier,0.9875,0.9919,0.9685,0.9824,0.9801,0,0,0,0,0
884805677549066613,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
884805677549066613,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
884805677549066613,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
884805677549066613,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
427123245854822794,NeuralNetwork,0.7125,0.6364,0.2205,0.5809,0.3275,0,0,0,0,0
427123245854822794,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
427123245854822794,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
427123245854822794,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
427123245854822794,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
427123245854822794,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
427123245854822794,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
427123245854822794,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
427123245854822794,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
427123245854822794,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
427123245854822794,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
427123245854822794,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
427123245854822794,NeuralNetwork,0.7075,0.6,0.2362,0.5815,0.339,0,0,0,0,0
427123245854822794,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
427123245854822794,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
9211567389460360737,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
9211567389460360737,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
9211567389460360737,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
9211567389460360737,NeuralNetwork,0.6975,0.5652,0.2047,0.5657,0.3006,0,0,0,0,0
9211567389460360737,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
9211567389460360737,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
9211567389460360737,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
9211567389460360737,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
9211567389460360737,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
9211567389460360737,NeuralNetwork,0.735,0.6981,0.2913,0.6164,0.4111,0,0,0,0,0
9211567389460360737,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
9211567389460360737,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3875216536197827483,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3875216536197827483,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3875216536197827483,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3875216536197827483,NeuralNetwork,0.7025,0.7,0.1102,0.5441,0.1905,0,0,0,0,0
3875216536197827483,RandomForestClassifier,0.9875,0.9841,0.9764,0.9845,0.9802,0,0,0,0,0
3875216536197827483,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3875216536197827483,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3875216536197827483,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3875216536197827483,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3875216536197827483,NeuralNetwork,0.71,0.6571,0.1811,0.5686,0.284,0,0,0,0,0
3875216536197827483,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
3875216536197827483,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3875216536197827483,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3875216536197827483,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3875216536197827483,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7583390711674724224,NeuralNetwork,0.715,0.697,0.1811,0.5722,0.2875,0,0,0,0,0
7583390711674724224,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
7583390711674724224,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7583390711674724224,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7583390711674724224,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7583390711674724224,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7583390711674724224,NeuralNetwork,0.705,0.5918,0.2283,0.5775,0.3295,0,0,0,0,0
7583390711674724224,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
7583390711674724224,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7583390711674724224,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7583390711674724224,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7583390711674724224,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8100880310379412766,NeuralNetwork,0.7225,0.625,0.315,0.6135,0.4188,0,0,0,0,0
8100880310379412766,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
