Model No.,Model Type,Accuracy,Precision,Recall,AUC,F1,Val_Accuracy,Val_Precision,Val_Recall,Val_AUC,Val_F1
4540007133402733735,NeuralNetwork,0.7457,0.7545,0.7283,0.7457,0.7412,0.5625,0.3438,0.44,0.5291,0.386
4540007133402733735,RandomForestClassifier,0.9884,0.9942,0.9827,0.9884,0.9884,0.6125,0.4,0.48,0.5764,0.4364
4540007133402733735,SVM,0.7486,0.759,0.7283,0.7486,0.7434,0.575,0.3548,0.44,0.5382,0.3929
4540007133402733735,XGBClassifier,0.8844,0.88,0.8902,0.8844,0.8851,0.6125,0.3929,0.44,0.5655,0.4151
4540007133402733735,AdaBoost,0.6667,0.6788,0.6328,0.6667,0.655,0.65,0.4571,0.64,0.6473,0.5333
4540007133402733735,LogisticRegression,0.6102,0.572,0.8757,0.6102,0.692,0.475,0.3509,0.8,0.5636,0.4878
1346593847734166424,NeuralNetwork,0.6751,0.655,0.7401,0.6751,0.695,0.525,0.3673,0.72,0.5782,0.4865
1346593847734166424,RandomForestClassifier,0.9915,0.9943,0.9887,0.9915,0.9915,0.6375,0.4375,0.56,0.6164,0.4912
1346593847734166424,SVM,0.7175,0.7421,0.6667,0.7175,0.7024,0.65,0.4571,0.64,0.6473,0.5333
1346593847734166424,XGBClassifier,0.8475,0.8361,0.8644,0.8475,0.85,0.6125,0.4118,0.56,0.5982,0.4746
1346593847734166424,AdaBoost,0.6657,0.6727,0.6453,0.6657,0.6588,0.6625,0.4688,0.6,0.6455,0.5263
1346593847734166424,LogisticRegression,0.6134,0.572,0.9012,0.6134,0.6998,0.45,0.3492,0.88,0.5673,0.5
1346593847734166424,NeuralNetwork,0.7122,0.7086,0.7209,0.7122,0.7147,0.5875,0.3889,0.56,0.58,0.459
1346593847734166424,RandomForestClassifier,0.9942,0.9885,1.0,0.9942,0.9942,0.625,0.4138,0.48,0.5855,0.4444
1346593847734166424,SVM,0.7267,0.7216,0.7384,0.7267,0.7299,0.6,0.4,0.56,0.5891,0.4667
1346593847734166424,XGBClassifier,0.8808,0.897,0.8605,0.8808,0.8783,0.675,0.4839,0.6,0.6545,0.5357
1346593847734166424,AdaBoost,0.6988,0.7125,0.6667,0.6988,0.6888,0.6375,0.4167,0.4,0.5727,0.4082
1346593847734166424,LogisticRegression,0.6228,0.5795,0.8947,0.6228,0.7034,0.525,0.3725,0.76,0.5891,0.5
2897838305764267709,NeuralNetwork,0.7222,0.7065,0.7602,0.7222,0.7324,0.6375,0.4286,0.48,0.5945,0.4528
2897838305764267709,RandomForestClassifier,0.9912,0.9941,0.9883,0.9912,0.9912,0.6625,0.4583,0.44,0.6018,0.449
2897838305764267709,SVM,0.7368,0.7485,0.7135,0.7368,0.7305,0.6375,0.4231,0.44,0.5836,0.4314
2897838305764267709,XGBClassifier,0.8801,0.8824,0.8772,0.8801,0.8798,0.6,0.3704,0.4,0.5455,0.3846
2897838305764267709,AdaBoost,0.6916,0.6928,0.6886,0.6916,0.6907,0.6125,0.4211,0.64,0.62,0.5079
2897838305764267709,LogisticRegression,0.6377,0.5913,0.8922,0.6377,0.7112,0.5125,0.375,0.84,0.6018,0.5185
1045715599677817121,NeuralNetwork,0.7335,0.7241,0.7545,0.7335,0.739,0.5875,0.3947,0.6,0.5909,0.4762
1045715599677817121,RandomForestClassifier,0.991,0.9881,0.994,0.991,0.991,0.65,0.4483,0.52,0.6145,0.4815
1045715599677817121,SVM,0.7126,0.7052,0.7305,0.7126,0.7176,0.5875,0.3947,0.6,0.5909,0.4762
1045715599677817121,XGBClassifier,0.8683,0.882,0.8503,0.8683,0.8659,0.6375,0.4167,0.4,0.5727,0.4082
1045715599677817121,AdaBoost,0.7045,0.7143,0.6818,0.7045,0.6977,0.675,0.4857,0.68,0.6764,0.5667
1045715599677817121,LogisticRegression,0.6392,0.5946,0.875,0.6392,0.708,0.5375,0.3846,0.8,0.6091,0.5195
1045715599677817121,NeuralNetwork,0.7386,0.736,0.7443,0.7386,0.7401,0.6875,0.5,0.72,0.6964,0.5902
1045715599677817121,RandomForestClassifier,0.9915,0.9832,1.0,0.9915,0.9915,0.6125,0.4062,0.52,0.5873,0.4561
8549526329284812559,SVM,0.733,0.744,0.7102,0.733,0.7267,0.675,0.4857,0.68,0.6764,0.5667
8549526329284812559,XGBClassifier,0.8722,0.9018,0.8352,0.8722,0.8673,0.625,0.4324,0.64,0.6291,0.5161
8549526329284812559,AdaBoost,0.6908,0.7171,0.6301,0.6908,0.6708,0.6125,0.4167,0.6,0.6091,0.4918
8549526329284812559,LogisticRegression,0.6532,0.6015,0.9075,0.6532,0.7235,0.4375,0.3387,0.84,0.5473,0.4828
8549526329284812559,NeuralNetwork,0.7052,0.7006,0.7168,0.7052,0.7086,0.525,0.3333,0.52,0.5236,0.4063
8549526329284812559,RandomForestClassifier,0.9913,0.9885,0.9942,0.9913,0.9914,0.6625,0.4643,0.52,0.6236,0.4906
8549526329284812559,SVM,0.7312,0.7439,0.7052,0.7312,0.724,0.6125,0.4167,0.6,0.6091,0.4918
8549526329284812559,XGBClassifier,0.8757,0.8779,0.8728,0.8757,0.8754,0.6875,0.5,0.56,0.6527,0.5283
8549526329284812559,AdaBoost,0.6882,0.7192,0.6176,0.6882,0.6646,0.7375,0.5769,0.6,0.7,0.5882
8549526329284812559,LogisticRegression,0.6265,0.5817,0.9,0.6265,0.7067,0.5125,0.3793,0.88,0.6127,0.5301
296758609101571788,NeuralNetwork,0.7324,0.7423,0.7118,0.7324,0.7267,0.7375,0.5909,0.52,0.6782,0.5532
296758609101571788,RandomForestClassifier,0.9941,1.0,0.9882,0.9941,0.9941,0.6125,0.375,0.36,0.5436,0.3673
296758609101571788,SVM,0.7471,0.7763,0.6941,0.7471,0.7329,0.6375,0.4286,0.48,0.5945,0.4528
296758609101571788,XGBClassifier,0.8882,0.9024,0.8706,0.8882,0.8862,0.6875,0.5,0.4,0.6091,0.4444
296758609101571788,AdaBoost,0.6813,0.7089,0.6154,0.6813,0.6588,0.6375,0.4286,0.48,0.5945,0.4528
296758609101571788,LogisticRegression,0.6126,0.5724,0.8901,0.6126,0.6968,0.5125,0.3833,0.92,0.6236,0.5412
349054495989206309,NeuralNetwork,0.6676,0.6805,0.6319,0.6676,0.6553,0.575,0.3548,0.44,0.5382,0.3929
349054495989206309,RandomForestClassifier,0.9945,0.9945,0.9945,0.9945,0.9945,0.6375,0.4091,0.36,0.5618,0.383
349054495989206309,SVM,0.6841,0.7006,0.6429,0.6841,0.6705,0.5875,0.375,0.48,0.5582,0.4211
349054495989206309,XGBClassifier,0.8407,0.8263,0.8626,0.8407,0.8441,0.6125,0.375,0.36,0.5436,0.3673
349054495989206309,AdaBoost,0.7054,0.7674,0.5893,0.7054,0.6667,0.7125,0.5417,0.52,0.66,0.5306
349054495989206309,LogisticRegression,0.6071,0.5687,0.8869,0.6071,0.693,0.5375,0.3966,0.92,0.6418,0.5542
349054495989206309,NeuralNetwork,0.6964,0.7115,0.6607,0.6964,0.6852,0.6375,0.4231,0.44,0.5836,0.4314
349054495989206309,RandomForestClassifier,0.994,0.994,0.994,0.994,0.994,0.7375,0.5833,0.56,0.6891,0.5714
349054495989206309,SVM,0.7381,0.7778,0.6667,0.7381,0.7179,0.675,0.4815,0.52,0.6327,0.5
349054495989206309,XGBClassifier,0.8512,0.8782,0.8155,0.8512,0.8457,0.7125,0.5357,0.6,0.6818,0.566
349054495989206309,AdaBoost,0.6927,0.6971,0.6816,0.6927,0.6893,0.55,0.3878,0.76,0.6073,0.5135
349054495989206309,LogisticRegression,0.6229,0.5809,0.8827,0.6229,0.7007,0.425,0.3433,0.92,0.56,0.5
5848111168377875855,NeuralNetwork,0.7207,0.7365,0.6872,0.7207,0.711,0.5125,0.3409,0.6,0.5364,0.4348
5848111168377875855,RandomForestClassifier,0.9944,0.9944,0.9944,0.9944,0.9944,0.5375,0.3571,0.6,0.5545,0.4478
5848111168377875855,SVM,0.7458,0.7558,0.7263,0.7458,0.7407,0.5,0.3404,0.64,0.5382,0.4444
5848111168377875855,XGBClassifier,0.8799,0.8736,0.8883,0.8799,0.8809,0.55,0.3659,0.6,0.5636,0.4545
5848111168377875855,AdaBoost,0.6541,0.6647,0.6216,0.6541,0.6425,0.6625,0.4737,0.72,0.6782,0.5714
5848111168377875855,LogisticRegression,0.6243,0.5793,0.9081,0.6243,0.7074,0.475,0.3559,0.84,0.5745,0.5
5848111168377875855,NeuralNetwork,0.673,0.6798,0.6541,0.673,0.6667,0.6,0.4186,0.72,0.6327,0.5294
5884589969303572346,RandomForestClassifier,0.9919,0.984,1.0,0.9919,0.992,0.6625,0.4667,0.56,0.6345,0.5091
5884589969303572346,SVM,0.7135,0.7005,0.7459,0.7135,0.7225,0.6125,0.4286,0.72,0.6418,0.5373
5884589969303572346,XGBClassifier,0.8541,0.8579,0.8486,0.8541,0.8533,0.675,0.4828,0.56,0.6436,0.5185
5884589969303572346,AdaBoost,0.6686,0.6812,0.6337,0.6686,0.6566,0.5625,0.381,0.64,0.5836,0.4776
5884589969303572346,LogisticRegression,0.6483,0.6008,0.8837,0.6483,0.7153,0.425,0.3333,0.84,0.5382,0.4773
5884589969303572346,NeuralNetwork,0.6919,0.7062,0.657,0.6919,0.6807,0.6375,0.4474,0.68,0.6491,0.5397
5884589969303572346,RandomForestClassifier,0.9913,0.9829,1.0,0.9913,0.9914,0.625,0.4286,0.6,0.6182,0.5
5884589969303572346,SVM,0.7326,0.7632,0.6744,0.7326,0.716,0.65,0.4595,0.68,0.6582,0.5484
5884589969303572346,XGBClassifier,0.8808,0.897,0.8605,0.8808,0.8783,0.6125,0.4211,0.64,0.62,0.5079
6383894974194856972,AdaBoost,0.6778,0.6758,0.6833,0.6778,0.6796,0.6375,0.4412,0.6,0.6273,0.5085
6383894974194856972,LogisticRegression,0.6222,0.5791,0.8944,0.6222,0.7031,0.5125,0.375,0.84,0.6018,0.5185
3706602741533959787,NeuralNetwork,0.6889,0.7073,0.6444,0.6889,0.6744,0.6375,0.4286,0.48,0.5945,0.4528
3706602741533959787,RandomForestClassifier,0.9889,0.9835,0.9944,0.9889,0.989,0.625,0.4194,0.52,0.5964,0.4643
3706602741533959787,SVM,0.7194,0.7337,0.6889,0.7194,0.7106,0.6,0.3939,0.52,0.5782,0.4483
3706602741533959787,XGBClassifier,0.875,0.8771,0.8722,0.875,0.8747,0.675,0.4815,0.52,0.6327,0.5
3706602741533959787,AdaBoost,0.7024,0.7429,0.619,0.7024,0.6753,0.65,0.4571,0.64,0.6473,0.5333
3706602741533959787,LogisticRegression,0.6339,0.5896,0.881,0.6339,0.7064,0.5375,0.3966,0.92,0.6418,0.5542
3706602741533959787,NeuralNetwork,0.7321,0.7786,0.6488,0.7321,0.7078,0.5875,0.3889,0.56,0.58,0.459
7112350757676101474,RandomForestClassifier,0.994,0.9882,1.0,0.994,0.9941,0.575,0.3714,0.52,0.56,0.4333
7112350757676101474,SVM,0.7232,0.7622,0.6488,0.7232,0.701,0.625,0.4286,0.6,0.6182,0.5
7112350757676101474,XGBClassifier,0.872,0.8981,0.8393,0.872,0.8677,0.6375,0.4375,0.56,0.6164,0.4912
7112350757676101474,AdaBoost,0.6696,0.6686,0.6726,0.6696,0.6706,0.6125,0.4062,0.52,0.5873,0.4561
7112350757676101474,LogisticRegression,0.6101,0.5698,0.8988,0.6101,0.6975,0.4875,0.3571,0.8,0.5727,0.4938
7112350757676101474,NeuralNetwork,0.7024,0.6868,0.744,0.7024,0.7143,0.5625,0.3438,0.44,0.5291,0.386
7112350757676101474,RandomForestClassifier,0.9911,0.9882,0.994,0.9911,0.9911,0.6125,0.4062,0.52,0.5873,0.4561
7112350757676101474,SVM,0.7411,0.7314,0.7619,0.7411,0.7464,0.6,0.3871,0.48,0.5673,0.4286
7112350757676101474,XGBClassifier,0.8839,0.8862,0.881,0.8839,0.8836,0.625,0.4194,0.52,0.5964,0.4643
8253854508458224459,AdaBoost,0.68,0.6886,0.6571,0.68,0.6725,0.6375,0.4333,0.52,0.6055,0.4727
8253854508458224459,LogisticRegression,0.6571,0.603,0.92,0.6571,0.7285,0.525,0.3725,0.76,0.5891,0.5
5899111538372992318,NeuralNetwork,0.6914,0.6872,0.7029,0.6914,0.6949,0.65,0.4545,0.6,0.6364,0.5172
5899111538372992318,RandomForestClassifier,0.9886,0.9777,1.0,0.9886,0.9887,0.7,0.5172,0.6,0.6727,0.5556
5899111538372992318,SVM,0.7371,0.7399,0.7314,0.7371,0.7356,0.6375,0.4375,0.56,0.6164,0.4912
5899111538372992318,XGBClassifier,0.8857,0.8947,0.8743,0.8857,0.8844,0.675,0.48,0.48,0.6218,0.48
5899111538372992318,AdaBoost,0.6925,0.6982,0.6782,0.6925,0.688,0.575,0.3902,0.64,0.5927,0.4848
5899111538372992318,LogisticRegression,0.6178,0.5804,0.8506,0.6178,0.69,0.475,0.3607,0.88,0.5855,0.5116
5899111538372992318,NeuralNetwork,0.7299,0.7564,0.6782,0.7299,0.7152,0.6,0.4103,0.64,0.6109,0.5
5899111538372992318,RandomForestClassifier,0.9885,0.983,0.9943,0.9885,0.9886,0.5625,0.375,0.6,0.5727,0.4615
5899111538372992318,SVM,0.7328,0.7341,0.7299,0.7328,0.732,0.6,0.4054,0.6,0.6,0.4839
5899111538372992318,XGBClassifier,0.8563,0.8483,0.8678,0.8563,0.858,0.5875,0.4,0.64,0.6018,0.4923
5899111538372992318,AdaBoost,0.7083,0.7035,0.7202,0.7083,0.7118,0.6875,0.5,0.64,0.6745,0.5614
5899111538372992318,LogisticRegression,0.6518,0.6041,0.881,0.6518,0.7167,0.4875,0.3519,0.76,0.5618,0.481
5922664606830731592,NeuralNetwork,0.7292,0.7151,0.7619,0.7292,0.7378,0.65,0.4595,0.68,0.6582,0.5484
5922664606830731592,RandomForestClassifier,0.997,0.9941,1.0,0.997,0.997,0.65,0.44,0.44,0.5927,0.44
5922664606830731592,SVM,0.7232,0.7219,0.7262,0.7232,0.724,0.725,0.5484,0.68,0.7127,0.6071
5922664606830731592,XGBClassifier,0.8899,0.9018,0.875,0.8899,0.8882,0.6125,0.4167,0.6,0.6091,0.4918
5922664606830731592,AdaBoost,0.6667,0.648,0.7299,0.6667,0.6865,0.6375,0.4474,0.68,0.6491,0.5397
5922664606830731592,LogisticRegression,0.6408,0.5932,0.8966,0.6408,0.714,0.5125,0.3793,0.88,0.6127,0.5301
790001422084674825,NeuralNetwork,0.6839,0.686,0.6782,0.6839,0.6821,0.675,0.4839,0.6,0.6545,0.5357
790001422084674825,RandomForestClassifier,0.9914,0.9831,1.0,0.9914,0.9915,0.7,0.52,0.52,0.6509,0.52
790001422084674825,SVM,0.6983,0.6971,0.7011,0.6983,0.6991,0.6625,0.4706,0.64,0.6564,0.5424
790001422084674825,XGBClassifier,0.8994,0.8927,0.908,0.8994,0.9003,0.6625,0.4643,0.52,0.6236,0.4906
790001422084674825,AdaBoost,0.6761,0.6845,0.6534,0.6761,0.6686,0.5875,0.4,0.64,0.6018,0.4923
790001422084674825,LogisticRegression,0.6335,0.5861,0.9091,0.6335,0.7127,0.4375,0.3333,0.8,0.5364,0.4706
790001422084674825,NeuralNetwork,0.7074,0.6973,0.733,0.7074,0.7147,0.6625,0.4722,0.68,0.6673,0.5574
790001422084674825,RandomForestClassifier,0.9915,0.9887,0.9943,0.9915,0.9915,0.675,0.4815,0.52,0.6327,0.5
790001422084674825,SVM,0.7216,0.7191,0.7273,0.7216,0.7232,0.625,0.4324,0.64,0.6291,0.5161
790001422084674825,XGBClassifier,0.8551,0.8655,0.8409,0.8551,0.853,0.6625,0.4706,0.64,0.6564,0.5424
790001422084674825,AdaBoost,0.6747,0.6648,0.7048,0.6747,0.6842,0.65,0.4444,0.48,0.6036,0.4615
790001422084674825,LogisticRegression,0.6084,0.5703,0.8795,0.6084,0.6919,0.475,0.3559,0.84,0.5745,0.5
3803892790121823780,NeuralNetwork,0.7169,0.7069,0.741,0.7169,0.7235,0.625,0.4074,0.44,0.5745,0.4231
3803892790121823780,RandomForestClassifier,0.991,0.988,0.994,0.991,0.991,0.675,0.48,0.48,0.6218,0.48
3803892790121823780,SVM,0.747,0.7204,0.8072,0.747,0.7614,0.6125,0.3929,0.44,0.5655,0.4151
3803892790121823780,XGBClassifier,0.8705,0.882,0.8554,0.8705,0.8685,0.7,0.52,0.52,0.6509,0.52
3803892790121823780,AdaBoost,0.689,0.7211,0.6163,0.689,0.6646,0.65,0.4444,0.48,0.6036,0.4615
3803892790121823780,LogisticRegression,0.625,0.5811,0.8953,0.625,0.7048,0.5625,0.4038,0.84,0.6382,0.5455
3803892790121823780,NeuralNetwork,0.686,0.6928,0.6686,0.686,0.6805,0.65,0.4483,0.52,0.6145,0.4815
8578718501293218693,RandomForestClassifier,0.9913,0.9884,0.9942,0.9913,0.9913,0.675,0.4828,0.56,0.6436,0.5185
8578718501293218693,SVM,0.718,0.7419,0.6686,0.718,0.7034,0.6875,0.5,0.56,0.6527,0.5283
8578718501293218693,XGBClassifier,0.8837,0.8929,0.8721,0.8837,0.8824,0.675,0.4815,0.52,0.6327,0.5
8578718501293218693,AdaBoost,0.6685,0.6648,0.6798,0.6685,0.6722,0.5625,0.3684,0.56,0.5618,0.4444
8578718501293218693,LogisticRegression,0.6152,0.5756,0.8764,0.6152,0.6949,0.4375,0.3333,0.8,0.5364,0.4706
8578718501293218693,NeuralNetwork,0.7022,0.7045,0.6966,0.7022,0.7006,0.575,0.3714,0.52,0.56,0.4333
8578718501293218693,RandomForestClassifier,0.9888,0.9888,0.9888,0.9888,0.9888,0.625,0.4,0.4,0.5636,0.4
8578718501293218693,SVM,0.7247,0.7326,0.7079,0.7247,0.72,0.575,0.3714,0.52,0.56,0.4333
8578718501293218693,XGBClassifier,0.8455,0.8436,0.8483,0.8455,0.8459,0.6125,0.4118,0.56,0.5982,0.4746
8578718501293218693,AdaBoost,0.6695,0.6612,0.6954,0.6695,0.6779,0.725,0.5484,0.68,0.7127,0.6071
8578718501293218693,LogisticRegression,0.6379,0.5902,0.9023,0.6379,0.7136,0.5375,0.3889,0.84,0.62,0.5316
4738853341997379498,NeuralNetwork,0.7155,0.6884,0.7874,0.7155,0.7346,0.6,0.4054,0.6,0.6,0.4839
4738853341997379498,RandomForestClassifier,0.9943,0.9943,0.9943,0.9943,0.9943,0.65,0.4516,0.56,0.6255,0.5
4738853341997379498,SVM,0.7069,0.7368,0.6437,0.7069,0.6871,0.7125,0.5455,0.48,0.6491,0.5106
4738853341997379498,XGBClassifier,0.8592,0.8698,0.8448,0.8592,0.8571,0.6875,0.5,0.6,0.6636,0.5455
4738853341997379498,AdaBoost,0.7123,0.6919,0.7654,0.7123,0.7268,0.5625,0.381,0.64,0.5836,0.4776
4738853341997379498,LogisticRegression,0.6704,0.6196,0.8827,0.6704,0.7281,0.45,0.339,0.8,0.5455,0.4762
4738853341997379498,NeuralNetwork,0.743,0.7254,0.7821,0.743,0.7527,0.525,0.3415,0.56,0.5345,0.4242
3164770818990651256,RandomForestClassifier,0.9888,0.9944,0.9832,0.9888,0.9888,0.5875,0.3571,0.4,0.5364,0.3774
3164770818990651256,SVM,0.7598,0.746,0.7877,0.7598,0.7663,0.5375,0.35,0.56,0.5436,0.4308
3164770818990651256,XGBClassifier,0.8883,0.8883,0.8883,0.8883,0.8883,0.575,0.3636,0.48,0.5491,0.4138
3164770818990651256,AdaBoost,0.6343,0.6536,0.5714,0.6343,0.6098,0.75,0.5758,0.76,0.7527,0.6552
3164770818990651256,LogisticRegression,0.6114,0.567,0.9429,0.6114,0.7082,0.5125,0.3793,0.88,0.6127,0.5301
3164770818990651256,NeuralNetwork,0.6714,0.6442,0.7657,0.6714,0.6997,0.65,0.4651,0.8,0.6909,0.5882
3164770818990651256,RandomForestClassifier,0.9886,0.9831,0.9943,0.9886,0.9886,0.6375,0.4286,0.48,0.5945,0.4528
3164770818990651256,SVM,0.6857,0.6946,0.6629,0.6857,0.6784,0.7375,0.5588,0.76,0.7436,0.6441
3164770818990651256,XGBClassifier,0.9,0.9118,0.8857,0.9,0.8986,0.7,0.5172,0.6,0.6727,0.5556
3164770818990651256,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3164770818990651256,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3164770818990651256,NeuralNetwork,0.72,0.6667,0.2362,0.5906,0.3488,0,0,0,0,0
1381293445768102574,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
1381293445768102574,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1381293445768102574,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1381293445768102574,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1381293445768102574,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1381293445768102574,NeuralNetwork,0.725,0.6735,0.2598,0.6006,0.375,0,0,0,0,0
1381293445768102574,RandomForestClassifier,0.9875,0.9766,0.9843,0.9866,0.9804,0,0,0,0,0
1381293445768102574,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1381293445768102574,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1381293445768102574,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1381293445768102574,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1381293445768102574,NeuralNetwork,0.715,0.7097,0.1732,0.5701,0.2785,0,0,0,0,0
1600233356695889240,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
1600233356695889240,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1600233356695889240,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1600233356695889240,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1600233356695889240,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1600233356695889240,NeuralNetwork,0.7175,0.6094,0.3071,0.6078,0.4084,0,0,0,0,0
1600233356695889240,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
1600233356695889240,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1600233356695889240,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1600233356695889240,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1600233356695889240,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1600233356695889240,NeuralNetwork,0.715,0.6585,0.2126,0.5807,0.3214,0,0,0,0,0
1600233356695889240,RandomForestClassifier,0.9875,0.9841,0.9764,0.9845,0.9802,0,0,0,0,0
4210863539043616098,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
4210863539043616098,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
4210863539043616098,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
4210863539043616098,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
4210863539043616098,NeuralNetwork,0.71,0.617,0.2283,0.5812,0.3333,0,0,0,0,0
4210863539043616098,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
4210863539043616098,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
4210863539043616098,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
4210863539043616098,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
4210863539043616098,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
4210863539043616098,NeuralNetwork,0.73,0.6557,0.315,0.619,0.4255,0,0,0,0,0
4210863539043616098,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
4210863539043616098,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
4210863539043616098,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
4210863539043616098,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
4210863539043616098,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1104159288557726394,NeuralNetwork,0.715,0.6585,0.2126,0.5807,0.3214,0,0,0,0,0
1104159288557726394,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
1104159288557726394,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1104159288557726394,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1104159288557726394,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1104159288557726394,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1104159288557726394,NeuralNetwork,0.735,0.7234,0.2677,0.61,0.3908,0,0,0,0,0
1104159288557726394,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
1104159288557726394,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1590125119217827848,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1590125119217827848,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1590125119217827848,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1590125119217827848,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1590125119217827848,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
1590125119217827848,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1590125119217827848,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1590125119217827848,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1590125119217827848,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1590125119217827848,NeuralNetwork,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1590125119217827848,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
1590125119217827848,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1590125119217827848,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1590125119217827848,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1590125119217827848,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
967076185889189102,NeuralNetwork,0.7175,0.625,0.2756,0.5993,0.3825,0,0,0,0,0
967076185889189102,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
967076185889189102,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
967076185889189102,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
967076185889189102,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
967076185889189102,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
967076185889189102,NeuralNetwork,0.725,0.6349,0.315,0.6154,0.4211,0,0,0,0,0
967076185889189102,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
967076185889189102,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
967076185889189102,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
